id,title,year,rating,votes,length,genres
tt0140796,Air Bud: Golden Receiver ,1998,4,1696,90,Comedy|Family|Sport
tt1371630,Air Doll ,2009,7.1,1415,125,Drama|Fantasy
tt0118571,Air Force One ,1997,6.3,67732,124,Action|Drama|Thriller
tt0115487,Airbag ,1997,6.4,1668,112,Action|Comedy|Crime|Thriller
tt0106233,Airborne ,1993,5.5,3341,91,Adventure|Comedy|Sport
tt0109068,Airheads ,1994,5.7,20099,92,Comedy|Music|Crime
tt0083530,Airplane II: The Sequel ,1982,5.8,16678,85,Comedy|Romance|Sci-Fi
tt0080339,Airplane! ,1980,7.8,65528,88,Comedy|Romance
tt0065377,Airport ,1970,6.5,7581,137,Drama|Thriller
tt0075648,Airport '77 ,1977,5.4,3867,114,Action|Drama|Thriller
tt0071110,Airport 1975 ,1974,5.3,3925,107,Action|Drama|Thriller
tt1077262,Ajami ,2009,7,2345,124,Crime|Drama
tt0437800,Akeelah and the Bee ,2006,7.5,8783,112,Drama
tt0094625,Akira ,1988,7.9,44944,124,Animation|Action|Fantasy|Mystery|Sci-Fi
tt0103639,Aladdin ,1992,7.9,82099,90,Animation|Adventure|Family|Fantasy|Musical|Romance
tt0115493,Alaska ,1996,5.5,2431,109,Adventure|Family
tt0395119,Alatriste ,2006,6,5482,145,Adventure|Biography|Drama|History|Thriller|War
tt0115495,Albino Alligator ,1996,6,4493,97,Crime|Drama|Thriller
tt0318283,Alex & Emma ,2003,5.4,7188,96,Comedy|Romance
tt0457495,Alex Rider: Operation Stormbreaker ,2006,5.1,10084,93,Action|Adventure|Family|Thriller
tt0048937,Alexander the Great ,1956,5.9,1363,141,Biography|Drama|History
tt0338706,Alexandra's Project ,2003,6.7,2624,103,Drama|Mystery|Thriller
tt0375173,Alfie ,2004,6.1,23374,103,Comedy|Drama|Romance
tt0060086,Alfie ,1966,7.1,6057,114,Comedy|Drama
tt0248667,Ali ,2001,6.6,35389,157,Biography|Drama|Sport
tt0284837,Ali G Indahouse ,2002,6,24099,85,Comedy
tt0071141,Ali: Fear Eats the Soul ,1974,8.1,5296,93,Drama|Romance
tt0095715,Alice ,1988,7.4,3594,86,Animation|Fantasy|Thriller
tt0099012,Alice ,1990,6.5,5421,102,Comedy|Fantasy|Romance
tt0071115,Alice Doesn't Live Here Anymore ,1974,7.4,8287,112,Drama|Romance
tt0069687,Alice in the Cities ,1974,7.9,2188,110,Drama
tt1014759,Alice in Wonderland ,2010,6.6,95078,108,Adventure|Family|Fantasy
tt0043274,Alice in Wonderland ,1951,7.5,24689,75,Animation|Adventure|Family|Fantasy|Musical
tt0064002,Alice's Restaurant ,1969,6.3,2190,111,Comedy|Drama
tt0078748,Alien ,1979,8.5,209880,117,Horror|Sci-Fi
tt0466664,Alien Autopsy ,2006,5.5,3873,95,Comedy|Sci-Fi
tt0092532,Alien from L.A. ,1988,2.5,1969,87,Fantasy
tt0327409,Alien Hunter ,2003,5,2153,92,Action|Sci-Fi|Thriller
tt0094631,Alien Nation ,1988,6.1,5970,91,Crime|Drama|Sci-Fi|Thriller
tt0996979,Alien Raiders ,2008,5.8,4063,85,Horror|Sci-Fi|Thriller
tt1122836,Alien Trespass ,2009,5.7,2118,90,Comedy|Horror|Sci-Fi|Thriller
tt0118583,Alien: Resurrection ,1997,6.2,74056,109,Action|Sci-Fi|Thriller
tt0103644,Alien\xb3 ,1992,6.3,87922,114,Action|Sci-Fi|Thriller
tt0090605,Aliens ,1986,8.5,194734,137,Action|Adventure|Sci-Fi|Thriller
tt0775552,Aliens in the Attic ,2009,5.3,5244,86,Adventure|Comedy|Family|Fantasy|Sci-Fi
tt0106246,Alive ,1993,6.9,17826,127,Action|Adventure|Drama|Sport|Thriller
tt0042192,All About Eve ,1950,8.5,39729,138,Drama
tt0297721,All About Lily Chou-Chou ,2001,7.6,3524,146,Crime|Drama|Music|Romance|Thriller
tt0185125,All About My Mother ,1999,7.9,34026,101,Drama
tt0881891,All About Steve ,2009,4.8,12042,99,Comedy
tt0278295,All About the Benjamins ,2002,5.3,4758,95,Action|Comedy|Crime|Thriller
tt0115509,All Dogs Go to Heaven 2 ,1996,4.9,1542,82,Animation|Adventure|Family|Fantasy|Romance
tt1175709,All Good Things ,2010,6.3,6276,101,Drama|Mystery|Thriller
tt0120692,All I Wanna Do ,1998,6.2,3437,97,Comedy
tt0101301,All I Want for Christmas ,1991,5.6,1418,92,Comedy|Family|Romance
tt0086873,All of Me ,1984,6.6,7354,93,Comedy|Fantasy|Romance
tt0286261,All or Nothing ,2002,7.5,4898,128,Drama|Comedy
tt0118586,All Over Me ,1997,6.7,1710,90,Drama
tt0250202,All Over the Guy ,2001,6.1,2591,95,Comedy|Romance
tt0047811,All That Heaven Allows ,1955,7.6,4041,89,Drama|Romance
tt0078754,All That Jazz ,1979,7.6,10521,123,Drama|Fantasy|Music
tt0490076,All the Boys Love Mandy Lane ,2006,5.8,9154,90,Horror|Mystery|Thriller
tt0411098,All the Invisible Children ,2005,7.5,2026,124,Drama|Music
tt0405676,All the King's Men ,2006,6,13105,128,Drama|Thriller
tt0120584,All the Little Animals ,1998,6.9,1448,112,Adventure|Drama|Thriller
tt0074119,All the President's Men ,1976,8,35333,138,Drama|History|Thriller
tt0149624,All the Pretty Horses ,2000,5.8,6905,116,Drama|Romance|Western
tt0252223,All the Queen's Men ,2001,4,1656,99,Comedy|War|Action|Drama
tt0299458,All the Real Girls ,2003,7,6156,108,Drama|Romance
tt0085154,All the Right Moves ,1983,5.7,6233,91,Drama|Romance|Sport
tt0069095,All the Way Boys ,1972,6.3,1802,120,Action|Adventure|Comedy
tt0113720,All Things Fair ,1995,7,2486,130,Drama|Romance|War
tt0092534,Allan Quatermain and the Lost City of Gold ,1986,3.8,3933,99,Action|Adventure|Comedy
tt0080354,Alligator ,1980,5.7,3565,91,Horror|Sci-Fi|Thriller
tt0099018,Almost an Angel ,1990,5.1,1935,95,Comedy
tt0181875,Almost Famous ,2000,8,104403,122,Drama|Music
tt0119053,Almost Heroes ,1998,5.2,7549,90,Adventure|Comedy|Western
tt0484090,Alone ,2007,6.4,1551,90,Drama|Horror|Thriller
tt0369226,Alone in the Dark ,2005,2.3,27871,96,Action|Fantasy|Horror
tt0472259,Alone with Her ,2006,6.1,1706,78,Crime|Drama|Thriller
tt0164334,Along Came a Spider ,2001,6.1,25077,104,Crime|Mystery|Thriller
tt0343135,Along Came Polly ,2004,5.8,43818,90,Comedy|Romance
tt1213012,Alpha and Omega ,2010,4.8,3498,88,Animation|Adventure|Comedy|Family|Romance
tt0426883,Alpha Dog ,2006,6.9,44350,122,Crime|Drama
tt0058898,Alphaville ,1965,7.2,8060,99,Mystery|Sci-Fi|Drama|Romance|Thriller
tt0457275,Altered ,2006,5.8,3937,88,Horror|Sci-Fi|Thriller
tt0080360,Altered States ,1980,6.7,10332,102,Drama|Fantasy|Horror|Sci-Fi|Thriller
tt1407049,Altitude ,2010,5,3062,90,Horror|Mystery|Sci-Fi|Thriller
tt0952640,Alvin and the Chipmunks ,2007,5.4,22673,92,Animation|Comedy|Family|Fantasy|Music
tt1231580,Alvin and the Chipmunks: The Squeakquel ,2009,4,10378,88,Animation|Comedy|Family|Fantasy|Music
tt0096794,Always ,1989,6.2,11818,122,Fantasy|Romance|Drama
tt0211915,Am\xe9lie ,2001,8.5,215732,122,Comedy|Fantasy|Romance
tt0086879,Amadeus ,1984,8.4,113010,160,Biography|Drama|Music
tt0071129,Amarcord ,1973,7.9,14614,123,Comedy|Drama
tt0109093,Amateur ,1994,6.9,3126,105,Comedy|Crime|Drama|Thriller
tt0454776,Amazing Grace ,2006,7.5,10450,117,Biography|Drama|History|Romance
tt0092546,Amazon Women on the Moon ,1987,5.8,5230,85,Comedy|Sci-Fi
tt0162625,Ambush ,1999,6.7,2507,123,War|Drama
tt1129445,Amelia ,2009,5.8,4598,111,Adventure|Biography|Drama|Romance
tt0280653,Amen. ,2002,7.3,5963,132,Crime|Drama|War
tt0056825,"America, America ",1963,7.8,1722,174,Drama|Romance
tt0265029,America's Sweethearts ,2001,5.7,28860,102,Comedy|Romance
tt0169547,American Beauty ,1999,8.6,338332,122,Drama
tt0115530,American Buffalo ,1996,5.6,2104,88,Drama
tt0465142,American Dreamz ,2006,5.7,15952,107,Comedy|Music
tt0088707,American Flyers ,1985,6,2797,113,Drama|Sport
tt0765429,American Gangster ,2007,7.9,129738,157,Crime|Drama
tt0080365,American Gigolo ,1980,6,7844,117,Drama|Crime|Romance|Thriller
tt0094642,American Gothic ,1988,5.1,1359,0,Horror
tt0069704,American Graffiti ,1973,7.6,33649,110,Comedy|Drama|Romance
tt0416471,American Gun ,2005,6.4,2113,95,Drama
tt0103670,American Heart ,1992,6.6,1421,113,Crime|Drama|Romance
tt0120586,American History X ,1998,8.6,270082,119,Crime|Drama
tt0103671,American Me ,1992,6.9,3030,125,Biography|Crime|Drama|Romance
tt0088708,American Ninja ,1985,4.8,4863,95,Action|Adventure|Romance|Sport
tt0092548,American Ninja 2: The Confrontation ,1987,3.9,2732,90,Action|Drama
tt0096804,American Ninja 3: Blood Hunt ,1989,2.8,2082,89,Action|Drama
tt0101326,American Ninja 4: The Annihilation ,1990,3,1858,99,Action|Drama
tt0106257,American Ninja V ,1993,2.4,1874,102,Action
tt0244000,American Outlaws ,2001,5.7,7858,94,Action|Western
tt0163651,American Pie ,1999,6.9,123900,95,Comedy|Romance
tt0252866,American Pie 2 ,2001,6.2,76842,108,Comedy|Romance
tt0082009,American Pop ,1981,6.7,1700,96,Animation|Drama|Music
tt0144084,American Psycho ,2000,7.5,117937,102,Comedy|Crime
tt0425743,American Soldiers ,2005,2.8,1858,103,Action|Drama|History|War
tt0305206,American Splendor ,2003,7.6,25578,101,Biography|Comedy|Drama
tt1318044,American Virgin ,2009,4.3,2821,88,Comedy
tt0328828,American Wedding ,2003,6.1,60421,96,Comedy|Romance
tt0118607,Amistad ,1997,7.1,31034,155,Drama|History|Mystery
tt0085159,Amityville 3-D ,1983,3.7,2315,105,Horror|Thriller
tt0083550,Amityville II: The Possession ,1982,4.9,3620,100,Drama|Horror|Thriller
tt0245712,Amores Perros ,2000,8.2,71376,154,Drama|Thriller
tt0106266,Amos & Andrew ,1993,5.3,4864,96,Comedy|Crime
tt1190858,Amreeka ,2009,7,1613,96,Drama
tt0094651,Amsterdamned ,1988,6.3,2838,105,Action|Horror|Thriller
tt0476958,Amusement ,2008,5.1,4370,85,Horror|Thriller
tt0050105,An Affair to Remember ,1957,7.3,9854,119,Drama|Romance
tt0118577,An Alan Smithee Film: Burn Hollywood Burn ,1997,3.4,2264,86,Comedy
tt1190617,An American Carol ,2008,4.4,6504,83,Comedy|Fantasy
tt0802948,An American Crime ,2007,7.3,10658,97,Crime|Drama
tt0429573,An American Haunting ,2005,4.9,14664,83,Horror|Mystery|Thriller
tt0043278,An American in Paris ,1951,7.3,10519,113,Musical|Romance
tt0252052,An American Reunion ,2003,7.6,1750,0,Comedy|Drama|Romance
tt0221799,An American Rhapsody ,2001,6.8,2268,106,Drama
tt0101329,An American Tail: Fievel Goes West ,1991,6,7170,75,Animation|Adventure|Family|Western
tt0082010,An American Werewolf in London ,1981,7.5,27651,97,Fantasy|Horror
tt0118604,An American Werewolf in Paris ,1997,4.9,11041,105,Horror|Romance|Thriller|Comedy
tt0099040,An Angel at My Table ,1990,7.4,2800,158,Biography|Drama
tt0056444,An Autumn Afternoon ,1962,8.1,1613,112,Drama
tt0112427,An Awfully Big Adventure ,1995,5.8,1411,112,Comedy|Drama
tt1174732,An Education ,2009,7.4,33156,100,Drama
tt1186803,An Empress and the Warriors ,2008,5.7,1651,99,Action|Drama|Romance|War
tt0122541,An Ideal Husband ,1999,6.8,8385,97,Comedy|Romance
tt0097579,An Innocent Man ,1989,6.2,2604,113,Action|Crime|Drama|Thriller
tt0084434,An Officer and a Gentleman ,1982,6.8,18242,124,Drama|Romance
tt0350261,An Unfinished Life ,2005,7,12825,108,Drama
tt0078444,An Unmarried Woman ,1978,7.1,1719,124,Comedy|Drama|Romance
tt0118615,Anaconda ,1997,4.3,34395,89,Adventure|Horror|Thriller
tt0366174,Anacondas: The Hunt for the Blood Orchid ,2004,4.3,10723,97,Action|Adventure|Horror|Thriller
tt0289848,Analyze That ,2002,5.6,27815,96,Comedy|Crime
tt0122933,Analyze This ,1999,6.6,58208,103,Comedy|Crime
tt0497323,Anamorph ,2007,5.6,5133,107,Crime|Horror|Thriller
tt0066763,Anand ,1971,8.3,1830,122,Drama
tt0118617,Anastasia ,1997,6.7,20911,94,Animation|Adventure|Drama|Family|Musical
tt0048947,Anastasia ,1956,7.1,3032,105,Drama|History
tt0348529,Anatomie de l'enfer ,2004,4.3,2093,77,Adult|Drama
tt0187696,Anatomy ,2000,6.1,6703,103,Horror|Thriller
tt0312358,Anatomy 2 ,2003,5.1,2076,101,Horror|Thriller
tt0052561,Anatomy of a Murder ,1959,8.1,18981,160,Crime|Drama|Mystery
tt0456041,Anche libero va bene ,2006,7.5,1418,108,Drama
tt0357413,Anchorman: The Legend of Ron Burgundy ,2004,7,90758,94,Comedy|Romance
tt0049189,And God Created Woman ,1956,6.2,2519,95,Drama|Romance
tt0078718,And Justice for All. ,1979,7.2,10781,119,Drama|Thriller|Crime
tt0066765,And Now for Something Completely Different ,1971,7.5,10305,88,Comedy
tt1391034,And Soon the Darkness ,2010,5,4453,91,Crime|Horror|Mystery|Thriller
tt0087188,And the Ship Sails On ,1983,7.5,2381,132,Comedy|Drama|Music|War
tt0381270,And They Lived Happily Ever After ,2004,6.6,1969,100,Comedy|Drama|Music
tt0109117,Andaz Apna Apna ,1994,8.2,5875,160,Comedy
tt0109120,Andre ,1994,5.3,2048,94,Adventure|Drama|Family
tt0060107,Andrei Rublev ,1966,8.2,11701,0,Biography|Drama|History|War
tt0071233,Andy Warhol's Dracula ,1974,6,2508,103,Horror
tt0071508,Andy Warhol's Frankenstein ,1973,5.6,2482,95,Horror|Sci-Fi
tt0783767,Angel ,2007,6,1932,134,Drama|Romance
tt0225071,Angel Eyes ,2001,5.5,11780,102,Drama|Romance|Thriller
tt0044357,Angel Face ,1952,7.3,2325,91,Drama|Film-Noir|Crime
tt0092563,Angel Heart ,1987,7.3,28070,113,Horror|Mystery|Thriller
tt0473753,Angel-A ,2005,7,10879,91,Comedy|Fantasy|Romance
tt0145653,Angela's Ashes ,1999,7.1,10903,145,Drama
tt0808151,Angels & Demons ,2009,6.7,74107,138,Mystery|Thriller
tt0112365,Angels and Insects ,1995,6.9,2838,116,Drama|Romance
tt0109127,Angels in the Outfield ,1994,5.5,9831,102,Comedy|Family|Fantasy|Sport
tt0233651,Angels of the Universe ,2000,7.4,1487,100,Biography|Drama
tt0305224,Anger Management ,2003,6.1,67041,106,Comedy
tt0112368,Angus ,1995,6.3,3996,90,Comedy|Drama
tt0963743,"Angus, Thongs and Perfect Snogging ",2008,6.3,5641,100,Comedy|Drama
tt0204137,Animal Factory ,2000,6.6,6906,94,Crime|Drama
tt0047834,Animal Farm ,1954,7.2,4111,72,Animation|Drama
tt0077975,Animal House ,1978,7.6,45405,109,Comedy|Romance
tt1313092,Animal Kingdom ,2010,7.4,13190,113,Crime|Drama|Thriller
tt0166485,Anna and the King ,1999,6.5,15990,148,Comedy|Drama|History|Romance
tt0118623,Anna Karenina ,1997,6.1,2544,108,Drama|Romance
tt0417433,Annapolis ,2006,5.3,9501,108,Drama|Romance|Sport
tt0315775,Anne B. Real ,2003,2.1,3036,0,Drama
tt0064030,Anne of the Thousand Days ,1969,7.4,2799,145,Drama|History
tt0083564,Annie ,1982,6,10534,126,Family|Musical
tt0042200,Annie Get Your Gun ,1950,7.1,1489,107,Biography|Comedy|Family|Musical|Romance|Western
tt0075686,Annie Hall ,1977,8.2,75798,93,Comedy|Drama|Romance
tt0376127,Anniyan ,2005,7.4,1520,181,Action|Drama|Thriller
tt0099044,Another 48 Hrs. ,1990,5.4,13086,93,Action|Comedy|Crime|Drama|Thriller
tt0086904,Another Country ,1984,7,2331,90,Biography|Drama|Romance
tt0127722,Another Day in Paradise ,1998,6.4,4937,101,Crime|Drama|Thriller
tt0443431,Another Gay Movie ,2006,5,4724,92,Comedy
tt0119576,Another Nine & a Half Weeks ,1997,2.5,2293,105,Drama|Romance
tt0106292,Another Stakeout ,1993,5.2,5977,108,Action|Comedy|Crime|Thriller
tt0094663,Another Woman ,1988,7.3,5000,81,Drama
tt1431181,Another Year ,2010,7.5,6659,129,Comedy|Drama
tt0101356,Another You ,1991,4.9,1359,98,Comedy|Crime
tt0411118,Anthony Zimmer ,2005,6.4,3472,89,Crime|Drama|Romance|Thriller
tt0337573,Antibodies ,2005,7.1,3488,127,Crime|Drama|Thriller
tt0870984,Antichrist ,2009,6.6,29585,108,Drama|Thriller
tt0218817,Antitrust ,2001,6,17407,109,Drama|Thriller
tt0112379,Antonia's Line ,1995,7.4,4740,102,Comedy|Drama|Romance
tt0082479,Antropophagus ,1980,5.3,1822,90,Horror
tt0239450,Ants in the Pants ,2000,4.9,1647,95,Comedy
tt0168786,Antwone Fisher ,2002,7.3,14311,120,Biography|Drama|Romance
tt0120587,Antz ,1998,6.8,42963,83,Animation|Adventure|Comedy|Family
tt0400172,Anus Magillicutty ,2003,2.3,3394,70,Comedy|Romance
tt0146838,Any Given Sunday ,1999,6.6,52929,150,Drama|Sport
tt0331175,Any Way the Wind Blows ,2003,7,1662,127,Drama|Comedy
tt0080377,Any Which Way You Can ,1980,5.6,6207,115,Action|Comedy
tt0313792,Anything Else ,2003,6.4,14201,108,Comedy|Romance
tt1217637,Anything for Her ,2008,7.1,2508,96,Crime|Drama|Thriller
tt0149691,Anywhere But Here ,1999,6,9168,114,Comedy|Drama
tt0046719,Apache ,1954,6.4,1479,91,Western
tt0048956,Aparajito ,1956,7.9,2935,110,Drama
tt0094667,Apartment Zero ,1988,6.8,2247,124,Drama|Thriller
tt0078788,Apocalypse Now ,1979,8.6,198861,153,Drama|War
tt0472043,Apocalypto ,2006,7.8,96367,139,Action|Adventure|Drama
tt0112384,Apollo 13 ,1995,7.5,96337,140,Adventure|Drama|History
tt0800308,Appaloosa ,2008,6.8,26637,115,Action|Crime|Drama|Western
tt0401233,Appleseed ,2004,7,7441,101,Sci-Fi|Action|Animation
tt1043842,Appleseed Saga: Ex Machina ,2007,7.1,3058,105,Animation|Action|Sci-Fi|Thriller
tt0344604,Apr\xe8s Vous ,2003,6.6,1958,110,Comedy|Romance
tt0090655,April Fool's Day ,1986,5.9,5109,89,Horror|Mystery|Thriller
tt0118635,Aprile ,1998,6.7,1358,78,Comedy
tt0118636,Apt Pupil ,1998,6.6,17732,111,Drama|Thriller
tt0429591,Aquamarine ,2006,4.7,10377,104,Comedy|Family|Fantasy|Romance
tt0060121,Arabesque ,1966,6.6,2476,105,Action|Adventure|Drama|Romance|Thriller
tt0263065,Arabesque ,1989,7.8,2163,105,Comedy|Musical
tt0071502,Arabian Nights ,1974,6.9,2394,130,Comedy|Drama|Fantasy
tt0271972,Arachnid ,2001,3.8,1401,95,Adventure|Horror|Sci-Fi
tt0099052,Arachnophobia ,1990,6.2,22916,103,Comedy|Sci-Fi|Thriller|Horror
tt0362417,Aragami ,2003,6.7,1364,78,Action|Fantasy|Horror
tt0404777,Arahan ,2004,6.7,2052,114,Action|Comedy
tt0273435,Ararat ,2002,6.6,7006,115,Drama|War
tt0422774,Are We Done Yet? ,2007,3.3,8161,92,Comedy|Drama|Family
tt0368578,Are We There Yet? ,2005,4.2,9965,95,Adventure|Comedy|Drama|Family|Romance
tt0092580,Aria ,1987,5.6,1511,90,Comedy|Drama|Music
tt0094675,Ariel ,1988,7.6,1861,73,Crime|Drama|Romance
tt0106307,Arizona Dream ,1993,7.3,16086,142,Comedy|Drama|Fantasy|Romance
tt0137363,Arlington Road ,1999,7.2,39008,117,Thriller
tt0120591,Armageddon ,1998,6.2,137133,150,Action|Adventure|Sci-Fi|Thriller
tt0090660,Armed and Dangerous ,1986,5.1,4730,88,Action|Comedy|Crime
tt0913354,Armored ,2009,5.6,13034,88,Action|Crime|Thriller
tt0106308,Army of Darkness ,1992,7.6,61422,81,Comedy|Fantasy|Horror
tt0064040,Army of Shadows ,1969,8.2,6323,0,Drama|War
tt0950739,Arn: The Kingdom at Road's End ,2008,6.3,2899,128,Action|Adventure|Drama|History|Romance|War
tt0837106,Arn: The Knight Templar ,2007,6.4,7695,139,Action|Adventure|Drama|Romance|War
tt0384810,Around the Bend ,2004,6.3,2874,85,Drama
tt0327437,Around the World in 80 Days ,2004,5.6,25716,120,Action|Adventure|Comedy|Family|Romance|Western
tt0048960,Around the World in Eighty Days ,1956,6.8,8168,175,Adventure|Comedy|Family|Fantasy|Romance
tt1568921,Arrietty ,2010,7.7,1481,94,Animation|Family|Fantasy
tt0373690,Ars\xe8ne Lupin ,2004,5.2,3143,125,Action|Adventure|Crime|Mystery|Romance
tt0364955,Art School Confidential ,2006,6.3,10481,102,Comedy|Drama
tt0082031,Arthur ,1981,6.7,11540,97,Comedy|Romance
tt1334512,Arthur ,2011,5.6,8456,110,Comedy
tt0094678,Arthur 2: On the Rocks ,1988,3.9,3337,113,Comedy|Romance
tt0344854,Arthur and the Invisibles ,2006,6,8799,94,Adventure|Family|Fantasy
tt0101371,Article 99 ,1992,5.9,1625,100,Drama|Comedy
tt0328844,Arven ,2003,7.3,2863,115,Drama
tt0277327,As Far As My Feet Will Carry Me ,2001,7.1,2129,158,Drama|War
tt0119822,As Good as It Gets ,1997,7.8,103153,139,Comedy|Drama|Romance
tt0382330,As It Is in Heaven ,2004,7.5,6853,132,Drama|Music|Romance
tt0096461,As Tears Go By ,1988,7,2780,102,Crime|Drama|Romance
tt0450972,As You Like It ,2006,6.3,1388,127,Drama|Comedy|Romance
tt0280438,Ash Wednesday ,2002,5.9,2125,99,Crime|Drama
tt0052080,Ashes and Diamonds ,1958,7.9,3195,103,Drama|War
tt0109688,Ashes of Time ,1994,7.2,5143,100,Drama|Action
tt0249371,Ashoka the Great ,2001,6.5,3208,176,Action|Drama|History|Romance|War
tt0384814,Ask the Dust ,2006,5.7,5085,117,Drama|Romance
tt0106315,Aspen Extreme ,1993,5.3,1534,113,Action|Drama
tt0783234,Assassin in Love ,2007,6.2,1525,86,Comedy|Thriller
tt1018818,Assassination of a High School President ,2008,6.6,7112,93,Comedy|Crime|Mystery
tt0283897,Assassination Tango ,2002,5.8,1842,114,Crime|Drama|Romance|Thriller
tt0112401,Assassins ,1995,6,26184,132,Action|Thriller|Crime
tt0074156,Assault on Precinct 13 ,1976,7.4,15033,91,Action|Thriller
tt0398712,Assault on Precinct 13 ,2005,6.3,29659,109,Action|Drama|Crime|Thriller
tt0881200,Assembly ,2007,7.4,2904,124,Action|Biography|Drama|History|War
tt0062687,Ast\xe9rix et Cl\xe9op\xe2tre ,1968,7,3199,72,Animation|Adventure|Comedy|Family|History
tt0133385,Ast\xe9rix et Ob\xe9lix contre C\xe9sar ,1999,5.4,10586,109,Adventure|Comedy|Family|Fantasy
tt0061369,Ast\xe9rix le Gaulois ,1967,6.2,2514,68,Action|Animation|Adventure|Comedy|Family
tt0250223,Asterix and Obelix Meet Cleopatra ,2002,6.5,13358,107,Adventure|Comedy|Family|Fantasy
tt0096842,Asterix and the Big Fight ,1989,6,1955,81,Animation|Adventure|Comedy|Family
tt0371552,Asterix and the Vikings ,2006,5.9,3567,78,Animation|Adventure|Comedy|Family|Fantasy
tt0463872,Asterix at the Olympic Games ,2008,4.8,6829,116,Adventure|Comedy|Family|Fantasy
tt0109162,Asterix Conquers America ,1994,5.5,2054,85,Animation|Adventure|Comedy|Family
tt0090667,Asterix in Britain ,1986,6.9,2703,79,Animation|Adventure|Comedy|Family
tt0088748,Asterix vs. Caesar ,1985,6.6,2157,79,Animation|Family|Adventure|Comedy
tt0375568,Astro Boy ,2009,6.3,8099,94,Animation|Action|Family|Sci-Fi
tt0068230,Asylum ,1972,6.4,1626,88,Horror|Mystery
tt0348505,Asylum ,2005,6,2545,99,Drama|Romance|Thriller
tt0090670,At Close Range ,1986,6.9,5390,111,Crime|Drama
tt0132512,At First Sight ,1999,5.7,7280,128,Drama|Romance
tt0101373,At Play in the Fields of the Lord ,1991,6.5,1813,189,Drama|Romance
tt0466856,ATL ,2006,5.1,5657,105,Comedy|Crime|Drama|Music|Romance
tt0080388,Atlantic City ,1980,7.5,6072,104,Crime|Drama|Romance
tt0230011,Atlantis: The Lost Empire ,2001,6.4,18506,95,Animation|Adventure|Family|Sci-Fi
tt0480239,Atlas Shrugged: Part I ,2011,5.7,2588,97,Drama|Mystery|Sci-Fi
tt0783233,Atonement ,2007,7.8,87231,123,Drama|Mystery|Romance|War
tt0048966,Attack ,1956,7.5,1867,107,Drama|War|Action
tt0051380,Attack of the 50 Foot Woman ,1958,4.9,1693,65,Sci-Fi
tt0053611,Attack of the Giant Leeches ,1959,3.1,1850,62,Horror|Sci-Fi
tt0080391,Attack of the Killer Tomatoes! ,1978,4.3,5365,87,Comedy|Horror|Sci-Fi|Musical
tt0432314,Attack on Leningrad ,2009,6.3,1413,110,Drama|War
